Air Temperature (C°),Air Temperature Uncertainty (C°),Wind Direction at 3m (°N),Wind Direction at 3m Uncertainty (°N),Wind Speed at 3m (m/s),Wind Speed at 3m Uncertainty (m/s),Wind Speed at 3m (std dev) (m/s),DHI (Wh/m2),DHI Uncertainty (Wh/m2),Standard Deviation DHI (Wh/m2),DNI (Wh/m2),DNI Uncertainty (Wh/m2),Standard Deviation DNI (Wh/m2),GHI Uncertainty (Wh/m2),Standard Deviation GHI (Wh/m2),Peak Wind Speed at 3m (m/s),Peak Wind Speed at 3m Uncertainty (m/s),Relative Humidity (%),Relative Humidity Uncertainty (%),Barometric Pressure (mB (hPa equiv)),Barometric Pressure Uncertainty (mB (hPa equiv)),GHI (Wh/m2),Class
1.0348914258770407,-0.03984095364448982,-0.9089232712117077,0.16393320051072208,-0.7843803269927616,-1.5486027981278896,-0.9417167080049936,1.64172879764693,1.5479982771603555,2.1148096787216932,-0.24030072016342258,0.23554369804509392,0.5429626670167891,0.2254755326981719,-0.5192881697036902,0.003945369344163335,0.11659116098651426,-1.2035273174409926,-0.04948016515072722,-0.18248572417608466,-0.36444085572265694,0.6956328645447818,Running
1.3732565485827253,-0.03984095364448982,-1.3918247511611348,0.16393320051072208,-0.6762705743215885,-1.5486027981278896,-0.731122571628807,1.9676975208953276,1.7534108995921962,2.0041334526126957,-0.4322015137091194,0.27208735860856814,0.47986283341494407,0.2478493230028652,-0.23034898471104928,-0.655416570462254,0.11659116098651426,-1.387078636491723,-0.04948016515072722,-0.25564574410514307,-0.36444085572265694,0.7120651369356032,Running
1.6129318438325857,-0.03984095364448982,1.380695814755404,0.16393320051072208,-0.7843803269927616,-1.5486027981278896,-1.1523108443811798,1.38398608624122,1.2328621421251702,1.1231729392626881,0.04043272418647872,0.0857745973751183,-0.48637881209459854,0.2370481828557719,-1.2507753278176628,-1.010457614973402,0.11659116098651426,-1.4023745797459504,-0.04948016515072722,-0.30083281523779754,-0.36444085572265694,0.7337157660991855,Running
1.5565376567149718,-0.03984095364448982,-1.375172975990465,0.16393320051072208,-0.5681608216504155,-1.5486027981278896,-0.731122571628807,0.4443967473894967,0.21090244915681874,-0.936850887409299,0.48570936863834807,0.29125780349432495,-1.399901564369051,0.16478341187164747,-1.0528765916244065,1.2973091743490592,0.11659116098651426,-1.2494151472036752,-0.04948016515072722,-0.29437751936170264,-0.36444085572265694,0.600296076980015,Running
1.1335812533328657,-0.03984095364448982,-1.192003449113096,0.16393320051072208,-0.6762705743215885,-1.5486027981278896,-0.9417167080049936,-0.08969576956083765,0.3946255400275334,0.16824288785993372,0.5479797048780005,0.43204075812410203,-0.3107170172610753,0.10949186111866974,-0.37868515997491126,-0.8075770181098886,0.11659116098651426,-1.1270476011698551,-0.04948016515072722,-0.2126104382645202,-0.36444085572265694,0.36709844559585525,Monitoring
0.40045682080388184,-0.03984095364448982,-0.9339009339677126,0.16393320051072208,-1.1087095850062803,-1.5486027981278896,-1.1523108443811798,-1.050648809090575,-0.8046779698229668,-2.3189133089211476,1.298484383158459,0.38351556950702975,-2.6586414708006947,0.04237049020458989,-1.2662416588878285,-0.8582971673257667,0.11659116098651426,-0.7191557810571212,-0.04948016515072722,-0.08565628603468321,0.05443378901503839,0.14056254626202813,Monitoring
-0.6287370940925755,-0.03984095364448982,-1.025485697406397,0.16393320051072208,-0.5681608216504155,-1.5486027981278896,-0.731122571628807,-0.8680236258752995,-0.3326116946690466,-1.0842338015745465,0.12950395865443606,0.1283090219653915,-0.6667222074856783,-0.1715949527092589,-0.5727173134006261,-1.2640583610527931,0.11659116098651426,0.03034543840002733,-0.04948016515072722,-0.016799796689685655,0.05443378901503839,-0.28404885270170244,Monitoring
-1.2349746056069275,-0.03984095364448982,-1.0671151353330717,0.16393320051072208,-1.2168193376774534,-1.5486027981278896,-1.3629049807573663,-1.423342013176692,-0.7421610847350153,-1.2021401329067443,0.7825074463476487,0.28586611587020594,-0.5511070284990717,-0.22662933345873434,-1.0511190540027966,-1.872700151643332,-5.273507896928206,0.17310757543948402,-0.04948016515072722,0.04560139677921701,0.05443378901503839,-0.3944855662472242,Monitoring
-1.4464528072979803,-0.03984095364448982,-0.7840349574316834,0.16393320051072208,-1.3249290903486262,-1.5486027981278896,-0.9417167080049936,-1.1338983265713496,0.16624753123685332,1.4157141198321983,0.7210323889871744,1.2953098543858417,2.1178123850086426,0.023597079948927655,-0.06478894075541236,-0.6046964212463755,0.11659116098651426,-0.4540260979838443,-0.04948016515072722,0.03269080502702967,0.05443378901503839,-0.28982235381199084,Monitoring
-0.7415254683278039,-0.03984095364448982,-0.9838562594797222,0.16393320051072208,-0.8924900796639342,-1.5486027981278896,-0.731122571628807,-0.2589514110614858,0.4647975539017648,1.1270660728444113,0.2849809795337723,0.42005923007050394,0.2331628388167629,-0.03195164080755235,-0.9140311195172371,-1.2640583610527931,0.11659116098651426,-0.6375774170345744,-0.04948016515072722,-0.05983510253030852,0.05443378901503839,0.020244263508512272,Monitoring
-0.262174877828084,-0.03984095364448982,-0.9588785967237174,0.16393320051072208,-0.3519413163080694,0.6779768231038374,-0.30993429887643414,0.8661575478715672,0.939415538651112,0.7499882773574766,-0.9712415380160971,-0.2970352239373393,0.609115718373562,0.05908654043223432,1.5131283359258099,0.003945369344163335,0.11659116098651426,-0.37244773396129743,-0.04948016515072722,-0.07274569428249587,0.05443378901503839,0.1156550703182826,Monitoring
0.3722597272450749,-0.03984095364448982,-0.8339902829436932,0.16393320051072208,-0.24383156363689687,0.6779768231038374,-0.0993401625002475,2.692409380024323,1.6998249980882376,0.5664548370762251,-1.791492174000483,-0.304224140769498,0.4460738902604074,0.17378436199422523,0.9436861465242551,-0.655416570462254,0.11659116098651426,-1.1321462489212644,-0.04948016515072722,-0.10932570424702384,0.05443378901503839,0.42827535159141394,Running
1.1335812533328657,-0.03984095364448982,-0.867293833285033,0.16393320051072208,-0.7843803269927616,-1.5486027981278896,-0.731122571628807,1.8098817965319385,0.9343121194602587,-0.33563983000313885,-0.7829194994267015,-0.3245927384606149,-0.5036803793725237,0.17558455201874076,1.184468800684789,0.40970656307118974,0.11659116098651426,-0.9383976343677157,-0.04948016515072722,-0.18248572417608466,-0.36444085572265694,0.5789785344189489,Running
1.4860449228179542,-0.03984095364448982,-1.3834988635757999,0.16393320051072208,-0.6762705743215885,0.6779768231038374,-0.30993429887643414,2.097809349540777,1.7368247872219231,1.6570884018990564,-0.5559469073092461,0.03485310314732659,0.024119196529360204,0.22033213262812745,-0.8124454449881943,-0.3257356005590451,0.11659116098651426,-1.3972759319945414,-0.04948016515072722,-0.26640457056529876,-0.36444085572265694,0.7346039970392302,Running
1.7116216712884107,-0.03984095364448982,-1.5333648401118292,-10.081891831409399,-0.7843803269927616,-1.5486027981278896,-0.9417167080049936,1.8432367356550299,1.0606217444338752,-0.2616702919503916,-0.4656032266346034,-0.25090634093098685,-1.4102825047358065,0.18329965212380742,-0.8911831304363106,0.28290619003149414,0.11659116098651426,-1.3666840454860862,-0.04948016515072722,-0.31374340698998243,-0.36444085572265694,0.7002590673575129,Running
1.6270303906119894,-0.03984095364448982,-1.3002399877224504,0.16393320051072208,-1.0005998323351073,-1.5486027981278896,-0.5205284352526208,0.47830300782040813,0.5655900829211155,-0.12763526435105324,0.6077846765922004,0.25950675415229,-1.0007442298747995,0.1848426721448208,-1.1744981950398001,-0.655416570462254,0.11659116098651426,-1.2851056814635395,-0.04948016515072722,-0.2771633970254545,-0.36444085572265694,0.6469652109548485,Running
1.1476798001122697,-0.03984095364448982,-1.1670257863570912,0.16393320051072208,-0.8924900796639342,-1.5486027981278896,-1.1523108443811798,0.33992135955766334,0.6395896611884869,0.19160168935027508,0.36761045508038676,0.2625021361656895,-1.0756498387956994,0.10306261103111418,-1.4398863759028704,-1.3401385848766103,0.11659116098651426,-1.1168503056670367,-0.04948016515072722,-0.18033395888405304,-0.36444085572265694,0.4450037009622503,Running
0.5696393821567246,-0.03984095364448982,-0.6674725312369941,0.16393320051072208,-1.2168193376774534,-1.5486027981278896,-1.3629049807573663,-0.09038492119561227,0.1777302244162727,-0.21606501285020221,0.05673594120963162,0.23314739243437446,-0.5038839272228526,0.014853299829852023,-0.5495178167953778,-1.06117776418928,-5.273507896928206,-0.7242544288085305,-0.04948016515072722,-0.08565628603468321,0.05443378901503839,0.08256846780162874,Monitoring
-0.47365307951913693,-0.03984095364448982,-0.9505527091383824,0.16393320051072208,-0.4600510689792425,0.6779768231038374,-0.5205284352526208,-0.7117240351084144,-0.1157163790577859,-0.416839473279086,-0.24403853089555994,0.08757182658315808,0.5051027668556822,-0.1592507925411522,0.24207712797764797,-0.655416570462254,0.11659116098651426,0.36685618999303243,-0.04948016515072722,-0.029710388441873,0.05443378901503839,-0.35040710584752,Monitoring
-1.333664433062752,-0.03984095364448982,-0.9838562594797222,0.16393320051072208,-0.7843803269927616,-1.5486027981278896,-0.9417167080049936,-0.7890468485301272,-0.45126619085638314,-0.9602096888996401,-0.7804541349012495,-0.2958370711319795,0.724323801659511,-0.27729182414867204,0.9788368989564498,-1.1372579880130975,0.11659116098651426,0.40764537200430606,-0.04948016515072722,0.049904927363280276,0.05443378901503839,-0.5833826794966688,Inspecting
-1.3618615266215595,-0.03984095364448982,-1.0088339222357272,0.16393320051072208,-0.8924900796639342,-1.5486027981278896,-0.731122571628807,-0.5420549026269018,0.024627648690676917,0.25722879829932843,-0.5705005107982072,0.11692657031447316,1.2602652915745367,-0.19936931308749875,0.6382261078884824,-0.8582971673257667,0.11659116098651426,0.11702245017398305,-0.04948016515072722,0.028387274442968846,0.05443378901503839,-0.4242783123612137,Inspecting
-1.0798905910334888,-0.03984095364448982,-1.0837669105037417,0.16393320051072208,-0.5681608216504155,0.6779768231038374,-0.5205284352526208,-0.7188912121100706,0.41886678118408616,1.3295090190940348,0.8952779914151162,0.8669702264697113,1.4229000239870333,0.0040521596827587285,-0.22999747718672764,-0.9343773911495843,0.11659116098651426,-0.32655990419861497,-0.04948016515072722,0.02193197856687395,0.05443378901503839,0.03501110288675058,Monitoring
-0.2057806907104696,-0.03984095364448982,-0.9755303718943873,0.16393320051072208,-0.027612058294550757,0.6779768231038374,-0.30993429887643414,1.4832239216487662,0.9942772949527836,0.6977090549743323,-1.4837192477585233,-0.5174953401235435,0.061979096690467014,0.04622804025712322,0.20762939059409688,-0.5286161974225583,0.11659116098651426,-0.26027748343029566,-0.04948016515072722,-0.08350452074265159,0.05443378901503839,0.12339008142116947,Monitoring
-0.00840103579882035,-0.03984095364448982,-0.5758877677983096,0.16393320051072208,-0.5681608216504155,-1.5486027981278896,-0.731122571628807,0.9142603319788355,0.897312330326573,0.7054953221377793,-0.7439508343469701,0.11093580628767415,1.1680581153757112,0.17507021201173634,2.997193103613072,-0.4525359735987407,0.11659116098651426,0.1986008141965299,-0.04948016515072722,-0.10717393895499465,0.05443378901503839,0.2673945225758696,Monitoring
1.119482706553462,-0.03984095364448982,-1.3418694256491253,0.16393320051072208,-0.5681608216504155,0.6779768231038374,-0.5205284352526208,2.213448993855959,1.465067715308991,0.7577745445209235,-0.8661056701887405,-0.12330306716016753,-0.03002453165802918,0.22238949265614527,0.08811683232463476,-0.046774779871714744,0.11659116098651426,-1.0301732938930808,-0.04948016515072722,-0.18463748946811384,-0.36444085572265694,0.6496299037749815,Running
1.42965073570034,-0.03984095364448982,-1.2669364373811107,0.16393320051072208,-0.7843803269927616,-1.5486027981278896,-0.9417167080049936,1.863773454371314,1.0963456787698476,-0.4162833113388403,-0.25779685550534276,-0.0849621773886539,-1.7487825798321555,0.22393251267715852,-1.7485099822575403,-0.655416570462254,0.11659116098651426,-1.3258948634748127,-0.04948016515072722,-0.24488691764498732,-0.36444085572265694,0.7868245743893412,Running
1.6834245777296033,-0.03984095364448982,-1.2752623249664456,0.16393320051072208,-0.6762705743215885,-1.5486027981278896,-0.731122571628807,1.3335401865757177,0.6472447899747666,-0.6020413993810766,-0.040129026274271416,0.05641985364380322,-1.2460193895206808,0.2612221631849807,-0.9488303644251099,-0.4018158243828626,0.11659116098651426,-1.2392178517008567,-0.04948016515072722,-0.33095752932623307,-0.36444085572265694,0.7061065877128057,Running
-1.2913687927245419,-0.03984095364448982,-0.5758877677983096,0.16393320051072208,-1.1087095850062803,-1.5486027981278896,-0.5205284352526208,-1.5344332567023617,-1.498742979779001,-1.6609737336098733,1.1236025576271744,-0.9997518442808649,-0.6673328510366638,-0.5712371381517117,-0.6468854010325571,-0.8582971673257667,0.11659116098651426,0.17310757543948402,-0.04948016515072722,-2.5300616577820603,-2.458814079411141,-0.28737971872686896,Monitoring
-1.4464528072979803,-0.03984095364448982,-0.034705074751537765,0.16393320051072208,-0.7843803269927616,0.6779768231038374,-0.0993401625002475,-1.4872952848837775,-1.378812628793951,-0.19826783076232302,1.5482019512204108,-1.1009957563337684,1.225458609168357,-0.5864101683583429,0.3520989830904173,0.15610581699179846,0.11659116098651426,-0.2143896536676132,-0.04948016515072722,-2.536516953658155,-2.458814079411141,-0.12997779422649902,Monitoring
-0.9812007635776637,-0.03984095364448982,0.13181267695516127,0.16393320051072208,-0.1357218109657238,0.6779768231038374,0.5324422466283115,-1.1194261422410825,-1.288226938156307,-0.793361106825775,1.5584610487618091,-0.7637157416249835,-1.1548299525734986,-0.4400804363655786,-1.142511010326503,1.2212289505252416,0.11659116098651426,-0.23988289242465904,-0.04948016515072722,-2.577400494206746,-2.458814079411141,0.1519245003700962,Monitoring
-0.656934187651383,-0.03984095364448982,0.19841977763784088,0.16393320051072208,0.0804976943766223,0.6779768231038374,0.9536305193806848,-0.04834667147436014,-1.048366236186207,0.31729428784592023,0.06174619814845437,-1.3663866027209652,0.7925123315195693,-0.5424340977594629,1.4892258242719176,0.4857867868950073,0.11659116098651426,-0.015542391362655516,-0.04948016515072722,-2.573096963622683,-2.458814079411141,0.19193190229459667,Monitoring
-0.29037197138689097,-0.03984095364448982,0.08185735144315155,-0.8606493026812894,-0.027612058294550757,0.6779768231038374,0.7430363830044981,1.4768837266088397,-0.48954183478778207,1.317829618348864,-0.9131066519481719,-1.428690548599675,0.8664002011888269,-0.4789131068944141,1.4596991922288738,0.40970656307118974,0.11659116098651426,-0.6171828260289378,-0.04948016515072722,-2.5795522594987776,-2.458814079411141,0.39781643227239094,Monitoring
0.005697510980583382,-0.03984095364448982,0.5564329438072438,0.16393320051072208,-0.6762705743215885,-1.5486027981278896,-0.30993429887643414,0.41889813690283556,-1.0547455101747734,-0.867330644878522,-0.1947312403865121,-1.3591976858888064,-0.37727716431850544,-0.47737008687340077,1.2073167897657155,2.235631934842807,0.11659116098651426,-0.3979409727183433,-0.04948016515072722,-2.5838557900828385,-2.458814079411141,0.3706513693560325,Monitoring
0.2453728062304433,-0.03984095364448982,1.1392450747806904,0.16393320051072208,0.0804976943766223,0.6779768231038374,0.5324422466283115,0.9866212536301712,-0.5865067994139929,2.855617383129653,-0.03567546455087398,-0.9380469748048349,1.8090302960602596,-0.37064453541997866,0.7978105239306469,0.9676282044458504,0.11659116098651426,-1.1780340786839467,-0.04948016515072722,-2.6182840347553373,-2.458814079411141,0.5959659511472983,Running
0.4286539143626893,-0.03984095364448982,1.1392450747806904,0.16393320051072208,-0.027612058294550757,0.6779768231038374,0.11125397387593867,1.1334105518371662,-0.8391260493612259,-0.044210973314120716,-0.6412803310450661,-1.4442665350693524,0.0017289329932216606,-0.4601396966387519,0.7109881654231257,0.8154677567982153,0.11659116098651426,-1.1474421921754916,-0.04948016515072722,-2.635498157091588,-2.458814079411141,0.44611398963730586,Running
0.4145553675832856,-0.03984095364448982,1.3640440395847342,0.16393320051072208,-0.24383156363689687,0.6779768231038374,-0.0993401625002475,0.9778001127050564,-0.9156773372240238,-0.6954766053424407,-1.272175065897125,-1.4322850070157545,-0.05546801294909571,-0.5030870872236229,0.8519426826762267,2.108831561803111,0.11659116098651426,-0.831326031588123,-0.04948016515072722,-2.6290428612154932,-2.458814079411141,0.1458549222797929,Monitoring
0.18897861911282887,-0.03984095364448982,-0.8839456084557028,0.16393320051072208,-0.3519413163080694,0.6779768231038374,0.11125397387593867,-0.09810341950508857,-1.2103997954957957,-0.6815725568362853,0.21086098799436512,-1.2627463850573422,-0.3145844264173176,-0.4920287770730274,0.044178391784391334,0.561867010718824,0.11659116098651426,-0.9282003388648974,-0.04948016515072722,-2.5860075553748705,-2.458814079411141,0.3015544041450777,Monitoring
-0.3608647052839086,-0.03984095364448982,-0.6091913181396494,0.16393320051072208,-0.3519413163080694,0.6779768231038374,0.11125397387593867,-0.8356334990408921,-1.4247434015116298,-1.2193811530543772,0.5986389694816512,-1.2226082660777886,-0.2541307148697434,-0.5331759776333829,0.7594962037795543,0.561867010718824,0.11659116098651426,-0.5254071665035727,-0.04948016515072722,-2.547275780118311,-2.458814079411141,0.06410066617320531,Monitoring
-0.8966094829012429,-0.03984095364448982,-0.2928075898969213,0.16393320051072208,-0.6762705743215885,0.6779768231038374,-0.30993429887643414,-1.2357549381910393,-1.4923637057904346,-1.2827836142424458,0.875555075211497,-1.2226082660777886,-0.1053372362795861,-0.599268668533454,-0.1688351679547085,-0.4525359735987407,0.11659116098651426,0.40764537200430606,-0.04948016515072722,-2.560186371870498,-2.458814079411141,-0.1770170244263507,Monitoring
-1.5028469944155949,-0.03984095364448982,0.0901832390284865,0.16393320051072208,-0.4600510689792425,0.6779768231038374,0.3218481102521253,-0.9894521439225883,-1.429846820702483,-0.518617108344144,-0.7167522966790761,-1.256755621030543,1.8635811199483054,-0.6463307791743605,1.9700881175443414,0.9676282044458504,0.11659116098651426,0.9430033859022692,-0.04948016515072722,-2.5343651883661233,-2.458814079411141,-0.5988156920799408,Inspecting
-1.545142634753805,-0.03984095364448982,0.13181267695516127,0.16393320051072208,-0.3519413163080694,0.6779768231038374,0.11125397387593867,-1.0970976292743846,-1.4451570782750425,-0.8322924426430102,0.46097619549590607,-1.2681380726814613,0.17148784016721771,-0.6157275487575962,0.17142411558893644,0.15610581699179846,0.11659116098651426,0.6982682938346287,-0.04948016515072722,-2.553731075994403,-2.458814079411141,-0.28527017024426327,Monitoring
-1.2913687927245419,-0.03984095364448982,-0.10131217543421737,0.16393320051072208,-0.1357218109657238,0.6779768231038374,0.7430363830044981,-1.0223935920648155,-1.348192113648832,-0.7444188560841078,1.0560038528970281,-0.9841758578111873,0.24537570983647483,-0.5025727472166186,0.4448969695114114,1.2973091743490592,0.11659116098651426,-0.0206410391140644,-8.375342621180005,-2.5429722495342473,-2.458814079411141,0.06332346410066636,Monitoring
-0.6146385473131722,-0.03984095364448982,0.19009389005250593,0.16393320051072208,0.18860744704779533,0.6779768231038374,0.7430363830044981,0.0043045134224209535,-1.024124995029654,0.6682324721412825,0.3891625127061153,-0.9188765299190781,0.3011478208264924,-0.47814159688390745,0.08776532480031313,0.35898641385531166,0.11659116098651426,0.07623326816270981,-0.04948016515072722,-2.5817040247908096,-2.458814079411141,0.2776091783863808,Monitoring
-0.9671022167982606,-0.03984095364448982,0.14013856454049622,0.16393320051072208,-0.4600510689792425,0.6779768231038374,0.11125397387593867,-0.12442901195347912,-1.1147106856672981,-0.5564361202808865,-0.40715022901500636,-1.1141754371927264,1.3606143817865026,-0.4825134869434452,3.147286816498543,0.28290619003149414,0.11659116098651426,0.8206358398684491,-0.04948016515072722,-2.588159320666902,-2.458814079411141,0.08056994818652896,Monitoring
-0.02249958257822408,-0.03984095364448982,0.2983304286618603,0.16393320051072208,-0.5681608216504155,0.6779768231038374,-0.30993429887643414,0.7900752073924482,-1.0726074773427594,-0.6509836501227434,-0.636508657769997,-1.5011787933239433,-0.26186553318222755,-0.5036014272306274,1.2681275914734123,1.5001897712125725,0.11659116098651426,-0.4693220412380718,-0.04948016515072722,-2.5795522594987776,-2.458814079411141,0.3196521095484828,Monitoring
0.4145553675832856,-0.03984095364448982,1.0726379740980108,0.16393320051072208,-0.3519413163080694,0.6779768231038374,-0.0993401625002475,0.8897265337808592,-0.911849772830884,-0.3734588419398813,0.007110539148912817,-1.3669856791236452,-0.5238316165550486,-0.4516530865231786,-0.02049899269084691,0.9676282044458504,0.11659116098651426,-1.004680055136035,-0.04948016515072722,-2.6182840347553373,-2.458814079411141,0.612361213915618,Running
0.3722597272450749,-0.03984095364448982,1.1725486251220303,0.16393320051072208,0.18860744704779533,0.6779768231038374,0.11125397387593867,0.9753191668198675,-0.8990912248537509,-0.9657713083021022,-0.7982683817948407,-1.4772157372167471,-0.06829152751979362,-0.4562821465862186,1.2073167897657155,1.094428577485546,0.11659116098651426,-0.7854382018254406,-0.04948016515072722,-2.6570158100118997,-2.458814079411141,0.35421909696521103,Monitoring
1.0489899726564444,-0.03984095364448982,-1.3918247511611348,0.16393320051072208,-0.3519413163080694,0.6779768231038374,-0.5205284352526208,0.40428812224561306,0.4903146498560308,-3.161414612385538e-15,0.6338698238292452,0.4787687175331345,-1.8512569143106904e-15,0.3157422039274517,-7.992355775103247e-16,-0.5286161974225583,0.11659116098651426,-1.3156975679719944,-0.04948016515072722,-1.1421730444219726,-1.2021901451980515,0.6317542561065879,Running
0.6824277563919524,-0.03984095364448982,-0.9089232712117077,0.16393320051072208,-0.3519413163080694,-1.5486027981278896,-0.731122571628807,0.1575718369962973,0.5375212773714231,-3.161414612385538e-15,0.28259514289623777,0.4002897087820671,-1.8512569143106904e-15,0.24450611295733626,-7.992355775103247e-16,-0.4525359735987407,0.11659116098651426,-1.2086259651924018,-0.04948016515072722,-1.0754683203690092,-1.2021901451980515,0.33815692079940796,Monitoring
-0.12118941003404869,-0.03984095364448982,-0.3177852526529261,0.16393320051072208,-0.24383156363689687,-1.5486027981278896,-0.9417167080049936,-0.5762368237117231,0.4928663594514576,-3.161414612385538e-15,0.6743495187794147,1.3222682925064373,-1.8512569143106904e-15,0.38672112489406507,-7.992355775103247e-16,-0.6046964212463755,0.11659116098651426,-1.0301732938930808,-0.04948016515072722,-1.0109153616080748,-1.2021901451980515,0.08071798667653596,Monitoring
-0.9530036700188568,-0.03984095364448982,-0.2844817023115863,0.16393320051072208,-0.24383156363689687,0.6779768231038374,-0.731122571628807,-0.8939357273428253,1.457412586522711,-3.161414612385538e-15,-0.10581906169439025,2.6270566975432645,-1.8512569143106904e-15,0.5950288277308649,-7.992355775103247e-16,0.40970656307118974,0.11659116098651426,0.555506156795172,-0.04948016515072722,-0.9915494739797925,-1.2021901451980515,-0.4075129533678754,Inspecting
